model,seed,video_id,src,true_label,pred_label,status,match,event_count,max_p_fall,mean_p_fall,max_lying,mean_motion_high,first_event_start_s,n_windows
tcn,1337,corridor_adl__corridor_walk_2,/Users/ruzhan/fall_test/corridor_adl/corridor_walk_2.mp4,0,1,FP,0,1,0.9430537223815918,0.6678043603897095,0.11368703842163086,0.04939597100019455,2.366666555404663,18
tcn,1337,kitchen__kitchen_back_1,/Users/ruzhan/fall_test/kitchen/kitchen_back_1.mp4,1,1,TP,1,1,0.9870916604995728,0.2737228572368622,0.37815216183662415,0.37169504165649414,2.366666555404663,21
tcn,1337,kitchen__kitchen_back_2,/Users/ruzhan/fall_test/kitchen/kitchen_back_2.mp4,1,1,TP,1,1,1.0,0.31085270643234253,0.4346223771572113,0.7685129642486572,18.366666793823242,34
tcn,1337,kitchen__kitchen_front_1,/Users/ruzhan/fall_test/kitchen/kitchen_front_1.mp4,1,0,FN,0,0,0.3415428400039673,0.07566986978054047,0.09739884734153748,0.0,,14
tcn,1337,kitchen__kitchen_front_2,/Users/ruzhan/fall_test/kitchen/kitchen_front_2.mp4,1,1,TP,1,1,1.0,0.42907261848449707,0.47142964601516724,0.47196340560913086,13.566666603088379,29
tcn,1337,kitchen__kitchen_side_1,/Users/ruzhan/fall_test/kitchen/kitchen_side_1.mp4,1,1,TP,1,1,0.9999998807907104,0.8149769902229309,0.5031375885009766,0.21234644949436188,6.366666793823242,36
tcn,1337,kitchen__kitchen_side_2,/Users/ruzhan/fall_test/kitchen/kitchen_side_2.mp4,1,1,TP,1,1,0.997865617275238,0.3778689205646515,0.2887519896030426,0.2794884145259857,4.766666889190674,29
tcn,1337,kitchen_adl__kitchen_lie_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_lie_1.mp4,0,1,FP,0,2,1.0,0.4728599488735199,0.7811341881752014,0.1435346156358719,2.366666555404663,46
tcn,1337,kitchen_adl__kitchen_lie_2,/Users/ruzhan/fall_test/kitchen_adl/kitchen_lie_2.mp4,0,1,FP,0,1,0.9987969398498535,0.5415443778038025,0.5099090933799744,0.06706954538822174,11.166666984558105,28
tcn,1337,kitchen_adl__kitchen_sit_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_1.mp4,0,1,FP,0,1,0.997123658657074,0.11592095345258713,0.6994116902351379,0.3333021402359009,2.366666555404663,34
tcn,1337,kitchen_adl__kitchen_sit_2,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_2.mp4,0,1,FP,0,1,0.9231625199317932,0.16106122732162476,0.4787076711654663,0.10882502794265747,2.366666555404663,31
tcn,1337,kitchen_adl__kitchen_sit_bend_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_bend_1.mp4,0,1,FP,0,2,0.9992015957832336,0.1258970946073532,0.821293830871582,0.30774620175361633,2.366666555404663,55
tcn,1337,kitchen_adl__kitchen_walk_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_walk_1.mp4,0,0,TN,1,0,0.9932014346122742,0.10339727252721786,0.4734242558479309,0.3293743431568146,,39
tcn,17,corridor__corridor_back_1,/Users/ruzhan/fall_test/corridor/corridor_back_1.mp4,1,1,TP,1,1,0.9983173608779907,0.3015187978744507,0.4417036771774292,0.37559670209884644,11.166666984558105,26
tcn,17,corridor__corridor_back_2,/Users/ruzhan/fall_test/corridor/corridor_back_2.mp4,1,1,TP,1,1,1.0,0.49412646889686584,0.5977294445037842,1.1820255517959595,13.566666603088379,30
tcn,17,corridor__corridor_front_1,/Users/ruzhan/fall_test/corridor/corridor_front_1.mp4,1,1,TP,1,1,0.9911933541297913,0.22009825706481934,0.11569336801767349,0.3507208526134491,2.366666555404663,26
tcn,17,corridor__corridor_front_2,/Users/ruzhan/fall_test/corridor/corridor_front_2.mp4,1,1,TP,1,1,1.0,0.3868527114391327,0.46425294876098633,0.5176105499267578,12.766666412353516,25
tcn,17,corridor__corridor_side_1,/Users/ruzhan/fall_test/corridor/corridor_side_1.mp4,1,1,TP,1,1,0.9187026619911194,0.23686258494853973,0.09335821866989136,0.19211743772029877,3.9666666984558105,30
tcn,17,corridor__corridor_side_2,/Users/ruzhan/fall_test/corridor/corridor_side_2.mp4,1,1,TP,1,1,0.9999998807907104,0.39174795150756836,0.0484088696539402,0.32415300607681274,14.366666793823242,26
tcn,17,corridor_adl__corridor_bend_1,/Users/ruzhan/fall_test/corridor_adl/corridor_bend_1.mp4,0,0,TN,1,0,0.006033865734934807,0.001977866981178522,0.09839737415313721,0.0,,17
tcn,17,corridor_adl__corridor_bend_2,/Users/ruzhan/fall_test/corridor_adl/corridor_bend_2.mp4,0,0,TN,1,0,0.013404006138443947,0.003091789549216628,0.1789158582687378,0.0,,15
tcn,17,corridor_adl__corridor_squat_1,/Users/ruzhan/fall_test/corridor_adl/corridor_squat_1.mp4,0,0,TN,1,0,0.27541130781173706,0.061546340584754944,0.01268019713461399,0.0,,24
tcn,17,corridor_adl__corridor_squat_2,/Users/ruzhan/fall_test/corridor_adl/corridor_squat_2.mp4,0,1,FP,0,1,0.9999998807907104,0.3314320147037506,0.32345113158226013,0.27724629640579224,14.366666793823242,24
tcn,17,corridor_adl__corridor_walk_1,/Users/ruzhan/fall_test/corridor_adl/corridor_walk_1.mp4,0,0,TN,1,0,0.11889079213142395,0.014328986406326294,0.022322559729218483,0.0,,20
tcn,17,corridor_adl__corridor_walk_2,/Users/ruzhan/fall_test/corridor_adl/corridor_walk_2.mp4,0,0,TN,1,0,0.03804362192749977,0.005879789590835571,0.11368703842163086,0.0,,18
tcn,17,kitchen__kitchen_back_1,/Users/ruzhan/fall_test/kitchen/kitchen_back_1.mp4,1,0,FN,0,0,0.34513601660728455,0.041832953691482544,0.37815216183662415,0.0,,21
tcn,17,kitchen__kitchen_back_2,/Users/ruzhan/fall_test/kitchen/kitchen_back_2.mp4,1,1,TP,1,1,1.0,0.303695946931839,0.4346223771572113,0.7641867399215698,19.16666603088379,34
tcn,17,kitchen__kitchen_front_1,/Users/ruzhan/fall_test/kitchen/kitchen_front_1.mp4,1,1,TP,1,1,0.7252777814865112,0.17096669971942902,0.09739884734153748,0.32177218794822693,2.366666555404663,14
tcn,17,kitchen__kitchen_front_2,/Users/ruzhan/fall_test/kitchen/kitchen_front_2.mp4,1,1,TP,1,1,0.9999972581863403,0.2782331109046936,0.47142964601516724,0.7456933856010437,19.16666603088379,29
tcn,17,kitchen__kitchen_side_1,/Users/ruzhan/fall_test/kitchen/kitchen_side_1.mp4,1,1,TP,1,1,0.9999998807907104,0.8156483173370361,0.5031375885009766,0.21306554973125458,2.366666555404663,36
tcn,17,kitchen__kitchen_side_2,/Users/ruzhan/fall_test/kitchen/kitchen_side_2.mp4,1,1,TP,1,1,0.9970786571502686,0.37959766387939453,0.2887519896030426,0.1533784717321396,2.366666555404663,29
tcn,17,kitchen_adl__kitchen_lie_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_lie_1.mp4,0,1,FP,0,1,1.0,0.32174307107925415,0.7811341881752014,0.11886771768331528,19.96666717529297,46
tcn,17,kitchen_adl__kitchen_lie_2,/Users/ruzhan/fall_test/kitchen_adl/kitchen_lie_2.mp4,0,1,FP,0,1,0.9999768733978271,0.5631734728813171,0.5099090933799744,0.0806325152516365,10.366666793823242,28
tcn,17,kitchen_adl__kitchen_sit_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_1.mp4,0,0,TN,1,0,0.804110050201416,0.050684358924627304,0.6994116902351379,0.380414217710495,,34
tcn,17,kitchen_adl__kitchen_sit_2,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_2.mp4,0,0,TN,1,0,0.019895799458026886,0.0028273537755012512,0.4787076711654663,0.0,,31
tcn,17,kitchen_adl__kitchen_sit_bend_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_bend_1.mp4,0,0,TN,1,0,0.9450554251670837,0.050808586180210114,0.821293830871582,0.21979056298732758,,55
tcn,17,kitchen_adl__kitchen_walk_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_walk_1.mp4,0,0,TN,1,0,0.7147854566574097,0.0637870505452156,0.4734242558479309,0.10082285851240158,,39
tcn,2025,corridor__corridor_back_1,/Users/ruzhan/fall_test/corridor/corridor_back_1.mp4,1,1,TP,1,1,0.9998075366020203,0.28907865285873413,0.4417036771774292,0.37559670209884644,11.966666221618652,26
tcn,2025,corridor__corridor_back_2,/Users/ruzhan/fall_test/corridor/corridor_back_2.mp4,1,1,TP,1,1,1.0,0.517906129360199,0.5977294445037842,1.1299322843551636,12.766666412353516,30
tcn,2025,corridor__corridor_front_1,/Users/ruzhan/fall_test/corridor/corridor_front_1.mp4,1,1,TP,1,1,0.9831429123878479,0.2795061469078064,0.11569336801767349,0.34103158116340637,2.366666555404663,26
tcn,2025,corridor__corridor_front_2,/Users/ruzhan/fall_test/corridor/corridor_front_2.mp4,1,1,TP,1,1,1.0,0.40463438630104065,0.46425294876098633,0.5176105499267578,12.766666412353516,25
tcn,2025,corridor__corridor_side_1,/Users/ruzhan/fall_test/corridor/corridor_side_1.mp4,1,1,TP,1,1,0.8891987204551697,0.14950962364673615,0.09335821866989136,0.18286356329917908,11.166666984558105,30
tcn,2025,corridor__corridor_side_2,/Users/ruzhan/fall_test/corridor/corridor_side_2.mp4,1,1,TP,1,1,1.0,0.3968737721443176,0.0484088696539402,0.32415300607681274,14.366666793823242,26
tcn,2025,corridor_adl__corridor_bend_1,/Users/ruzhan/fall_test/corridor_adl/corridor_bend_1.mp4,0,0,TN,1,0,0.014221121557056904,0.004754959139972925,0.09839737415313721,0.0,,17
tcn,2025,corridor_adl__corridor_bend_2,/Users/ruzhan/fall_test/corridor_adl/corridor_bend_2.mp4,0,0,TN,1,0,0.023647114634513855,0.00666077621281147,0.1789158582687378,0.0,,15
tcn,2025,corridor_adl__corridor_squat_1,/Users/ruzhan/fall_test/corridor_adl/corridor_squat_1.mp4,0,0,TN,1,0,0.8591096997261047,0.1662840098142624,0.01268019713461399,0.05752164125442505,,24
tcn,2025,corridor_adl__corridor_squat_2,/Users/ruzhan/fall_test/corridor_adl/corridor_squat_2.mp4,0,1,FP,0,1,0.9999994039535522,0.42263761162757874,0.32345113158226013,0.7534240484237671,13.566666603088379,24
tcn,2025,corridor_adl__corridor_walk_1,/Users/ruzhan/fall_test/corridor_adl/corridor_walk_1.mp4,0,0,TN,1,0,0.19195517897605896,0.024269310757517815,0.022322559729218483,0.0,,20
tcn,2025,corridor_adl__corridor_walk_2,/Users/ruzhan/fall_test/corridor_adl/corridor_walk_2.mp4,0,0,TN,1,0,0.14310385286808014,0.0193434227257967,0.11368703842163086,0.0,,18
tcn,2025,kitchen__kitchen_back_1,/Users/ruzhan/fall_test/kitchen/kitchen_back_1.mp4,1,0,FN,0,0,0.7043154835700989,0.17092281579971313,0.37815216183662415,0.31136906147003174,,21
tcn,2025,kitchen__kitchen_back_2,/Users/ruzhan/fall_test/kitchen/kitchen_back_2.mp4,1,1,TP,1,1,1.0,0.3134479820728302,0.4346223771572113,0.7685129642486572,18.366666793823242,34
tcn,2025,kitchen__kitchen_front_1,/Users/ruzhan/fall_test/kitchen/kitchen_front_1.mp4,1,0,FN,0,0,0.6673979759216309,0.23011140525341034,0.09739884734153748,0.30864763259887695,,14
tcn,2025,kitchen__kitchen_front_2,/Users/ruzhan/fall_test/kitchen/kitchen_front_2.mp4,1,1,TP,1,1,0.9999992847442627,0.30321648716926575,0.47142964601516724,0.7456933856010437,19.16666603088379,29
tcn,2025,kitchen__kitchen_side_1,/Users/ruzhan/fall_test/kitchen/kitchen_side_1.mp4,1,1,TP,1,1,0.9999995231628418,0.8071568012237549,0.5031375885009766,0.21234644949436188,6.366666793823242,36
tcn,2025,kitchen__kitchen_side_2,/Users/ruzhan/fall_test/kitchen/kitchen_side_2.mp4,1,1,TP,1,1,0.943779468536377,0.34841981530189514,0.2887519896030426,0.2770257890224457,2.366666555404663,29
tcn,2025,kitchen_adl__kitchen_lie_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_lie_1.mp4,0,1,FP,0,1,1.0,0.3622065484523773,0.7811341881752014,0.13046780228614807,19.96666717529297,46
tcn,2025,kitchen_adl__kitchen_lie_2,/Users/ruzhan/fall_test/kitchen_adl/kitchen_lie_2.mp4,0,1,FP,0,1,1.0,0.5957944989204407,0.5099090933799744,0.10915820300579071,10.366666793823242,28
tcn,2025,kitchen_adl__kitchen_sit_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_1.mp4,0,0,TN,1,0,0.9618915319442749,0.07227077335119247,0.6994116902351379,0.380414217710495,,34
tcn,2025,kitchen_adl__kitchen_sit_2,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_2.mp4,0,0,TN,1,0,0.16842682659626007,0.012508767656981945,0.4787076711654663,0.0,,31
tcn,2025,kitchen_adl__kitchen_sit_bend_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_bend_1.mp4,0,1,FP,0,1,0.9981279969215393,0.06646523624658585,0.821293830871582,0.21979056298732758,44.766666412353516,55
tcn,2025,kitchen_adl__kitchen_walk_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_walk_1.mp4,0,0,TN,1,0,0.9418169260025024,0.0642254576086998,0.4734242558479309,0.11091606318950653,,39
tcn,33724876,corridor__corridor_back_1,/Users/ruzhan/fall_test/corridor/corridor_back_1.mp4,1,1,TP,1,1,0.9998855590820312,0.4712856113910675,0.4417036771774292,0.3247010111808777,8.766666412353516,26
tcn,33724876,corridor__corridor_back_2,/Users/ruzhan/fall_test/corridor/corridor_back_2.mp4,1,1,TP,1,1,1.0,0.7838014364242554,0.5977294445037842,0.6695895195007324,2.366666555404663,30
tcn,33724876,corridor__corridor_front_1,/Users/ruzhan/fall_test/corridor/corridor_front_1.mp4,1,1,TP,1,1,0.9995459914207458,0.27718132734298706,0.11569336801767349,0.3507208526134491,2.366666555404663,26
tcn,33724876,corridor__corridor_front_2,/Users/ruzhan/fall_test/corridor/corridor_front_2.mp4,1,1,TP,1,1,1.0,0.6691957712173462,0.46425294876098633,0.28411415219306946,2.366666555404663,25
tcn,33724876,corridor__corridor_side_1,/Users/ruzhan/fall_test/corridor/corridor_side_1.mp4,1,1,TP,1,1,0.9999563694000244,0.3883506953716278,0.09335821866989136,0.2705409824848175,2.366666555404663,30
tcn,33724876,corridor__corridor_side_2,/Users/ruzhan/fall_test/corridor/corridor_side_2.mp4,1,1,TP,1,1,1.0,0.5268166661262512,0.0484088696539402,0.2161020189523697,2.366666555404663,26
tcn,33724876,corridor_adl__corridor_bend_1,/Users/ruzhan/fall_test/corridor_adl/corridor_bend_1.mp4,0,0,TN,1,0,0.2213268280029297,0.02826792746782303,0.09839737415313721,0.0,,17
tcn,33724876,corridor_adl__corridor_bend_2,/Users/ruzhan/fall_test/corridor_adl/corridor_bend_2.mp4,0,1,FP,0,1,0.8625801205635071,0.21119055151939392,0.1789158582687378,0.0,2.366666555404663,15
tcn,33724876,corridor_adl__corridor_squat_1,/Users/ruzhan/fall_test/corridor_adl/corridor_squat_1.mp4,0,0,TN,1,0,0.30153635144233704,0.029530562460422516,0.01268019713461399,0.0,,24
tcn,33724876,corridor_adl__corridor_squat_2,/Users/ruzhan/fall_test/corridor_adl/corridor_squat_2.mp4,0,1,FP,0,1,1.0,0.5307210087776184,0.32345113158226013,0.4066295623779297,2.366666555404663,24
tcn,33724876,corridor_adl__corridor_walk_1,/Users/ruzhan/fall_test/corridor_adl/corridor_walk_1.mp4,0,1,FP,0,1,0.9414030313491821,0.2378736287355423,0.022322559729218483,0.13577164709568024,2.366666555404663,20
tcn,33724876,corridor_adl__corridor_walk_2,/Users/ruzhan/fall_test/corridor_adl/corridor_walk_2.mp4,0,1,FP,0,1,0.9278450608253479,0.5135422348976135,0.11368703842163086,0.0,2.366666555404663,18
tcn,33724876,kitchen__kitchen_back_1,/Users/ruzhan/fall_test/kitchen/kitchen_back_1.mp4,1,1,TP,1,1,0.90203857421875,0.2653072774410248,0.37815216183662415,0.34606310725212097,2.366666555404663,21
tcn,33724876,kitchen__kitchen_back_2,/Users/ruzhan/fall_test/kitchen/kitchen_back_2.mp4,1,1,TP,1,1,1.0,0.30168330669403076,0.4346223771572113,0.7641867399215698,19.16666603088379,34
tcn,33724876,kitchen__kitchen_front_1,/Users/ruzhan/fall_test/kitchen/kitchen_front_1.mp4,1,1,TP,1,1,0.9734266400337219,0.26656192541122437,0.09739884734153748,0.2970963418483734,2.366666555404663,14
tcn,33724876,kitchen__kitchen_front_2,/Users/ruzhan/fall_test/kitchen/kitchen_front_2.mp4,1,1,TP,1,1,1.0,0.31641507148742676,0.47142964601516724,0.7456933856010437,19.16666603088379,29
tcn,33724876,kitchen__kitchen_side_1,/Users/ruzhan/fall_test/kitchen/kitchen_side_1.mp4,1,1,TP,1,1,1.0,0.8163561820983887,0.5031375885009766,0.21306554973125458,4.766666889190674,36
tcn,33724876,kitchen__kitchen_side_2,/Users/ruzhan/fall_test/kitchen/kitchen_side_2.mp4,1,1,TP,1,1,0.9999707937240601,0.8780761361122131,0.2887519896030426,0.136666402220726,2.366666555404663,29
tcn,33724876,kitchen_adl__kitchen_lie_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_lie_1.mp4,0,1,FP,0,2,1.0,0.4601738154888153,0.7811341881752014,0.1435346156358719,2.366666555404663,46
tcn,33724876,kitchen_adl__kitchen_lie_2,/Users/ruzhan/fall_test/kitchen_adl/kitchen_lie_2.mp4,0,1,FP,0,1,0.9999995231628418,0.596441388130188,0.5099090933799744,0.10915820300579071,10.366666793823242,28
tcn,33724876,kitchen_adl__kitchen_sit_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_1.mp4,0,1,FP,0,1,0.9991531372070312,0.11217591911554337,0.6994116902351379,0.3333021402359009,2.366666555404663,34
tcn,33724876,kitchen_adl__kitchen_sit_2,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_2.mp4,0,1,FP,0,1,0.9743838310241699,0.21242694556713104,0.4787076711654663,0.17553403973579407,2.366666555404663,31
tcn,33724876,kitchen_adl__kitchen_sit_bend_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_sit_bend_1.mp4,0,1,FP,0,2,0.9996558427810669,0.09762784838676453,0.821293830871582,0.18148081004619598,2.366666555404663,55
tcn,33724876,kitchen_adl__kitchen_walk_1,/Users/ruzhan/fall_test/kitchen_adl/kitchen_walk_1.mp4,0,1,FP,0,1,0.9825409054756165,0.14483632147312164,0.4734242558479309,0.10486014187335968,6.366666793823242,39
